,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,18O,17O
1626,2086,371.1700297355127,371.1711943804716,371.1711413270266,7122821.526044768,416497.9497784437,14.191478120516205,-1,-0.14293526383883193,0.8927017680176642,0.0,0.5356210608105985,5.0,1.5555555555555556,0.4444444444444444,O8,de-protonated,0.0,,C18 H28 O8,18.0,28.0,8.0,,,,,,
1627,2088,371.1488892036377,371.15005378608276,371.15001195892717,2345757.876834368,416521.7000037974,4.673677623873998,-1,-0.11269609120548302,0.9318738499135607,0.0,0.5591243099481364,10.0,1.1428571428571428,0.2857142857142857,O6,de-protonated,0.0,,C21 H24 O6,21.0,24.0,6.0,,,,,,
1628,2090,371.133525525561,371.13469006257475,371.1347558176423,14126165.090504881,416538.9499020701,28.144908878549348,-1,0.17717302552824252,0.9086054274243742,0.9906297891306299,0.9414151721068764,6.0,1.411764705882353,0.5294117647058824,O9,de-protonated,0.0,,C17 H24 O9,17.0,24.0,9.0,,,,,,
1629,2093,371.1182513685338,371.11941586038074,371.1194996763574,2816966.1341170087,416555.6999644889,5.612510872605764,-1,0.2258463291175481,0.7532411861855994,0.0,0.45194471171135964,2.0,1.8461538461538463,0.9230769230769231,O12,de-protonated,0.0,,C13 H24 O12,13.0,24.0,12.0,,,,,,
1630,2094,371.1124075486173,371.1135720231836,371.1136264495429,4778154.904514329,416562.69993771997,9.519974708885622,-1,0.14665686030127445,0.8873727105687396,0.0,0.5324236263412437,11.0,1.0,0.35,O7,de-protonated,0.0,,C20 H20 O7,20.0,20.0,7.0,,,,,,
1631,2095,371.0971950911731,371.098359520755,371.098370308258,18041203.16378707,416579.6998887098,35.945213428482965,-1,0.029069119730986605,0.9688856307499665,0.9868855291723,0.9760855901188998,7.0,1.25,0.625,O10,de-protonated,0.0,,C16 H20 O10,16.0,20.0,10.0,,,,,,
1632,2097,371.0820089529199,371.0831733375951,371.0831141669731,2711166.45953255,416596.44996170077,5.401716068674067,-1,-0.1594538252064079,0.8682696967229621,0.0,0.5209618180337772,3.0,1.6666666666666667,1.0833333333333333,O13,de-protonated,0.0,,C12 H20 O13,12.0,20.0,13.0,,,,,,
1633,2098,371.07612781327856,371.0772921805627,371.07724094015856,8068221.6630395595,416602.9498690519,16.075089174118542,-1,-0.13808554798905937,0.8994865178105653,0.0,0.5396919106863391,12.0,0.8421052631578947,0.42105263157894735,O8,de-protonated,0.0,,C19 H16 O8,19.0,16.0,8.0,,,,,,
1634,2099,371.06085049188147,371.06201481398915,371.06198479887365,21756958.73882204,416620.1999483625,43.34846840988027,-1,-0.08088976162593464,0.9023304149676219,0.9972579694490363,0.9403014367601876,8.0,1.0666666666666667,0.7333333333333333,O11,de-protonated,0.0,,C15 H16 O11,15.0,16.0,11.0,,,,,,
1635,2101,371.03963612874236,371.0408003881171,371.0408554307743,17605118.751838893,416643.94984214276,35.076360773923014,-1,0.14834662114259808,0.9422388123667476,0.981417931072735,0.9579104598491425,13.0,0.6666666666666666,0.5,O9,de-protonated,0.0,,C18 H12 O9,18.0,12.0,9.0,,,,,,
1636,2103,371.0243482448765,371.02551245904334,371.0255992894894,9213398.181769138,416661.1999485293,18.356733807534503,-1,0.23402818081322638,0.7376592554206125,0.0,0.4425955532523675,9.0,0.8571428571428571,0.8571428571428571,O12,de-protonated,0.0,,C14 H12 O12,14.0,12.0,12.0,,,,,,
1637,2105,371.00328149522255,371.0044456470926,371.00446992139,6756654.571841129,416685.19995503937,13.461928699681208,-1,0.06542858474862755,0.9764978053597524,0.0,0.5858986832158514,14.0,0.47058823529411764,0.5882352941176471,O10,de-protonated,0.0,,C17 H8 O10,17.0,8.0,10.0,,,,,,
1638,2109,370.07674256579855,370.0779039776228,370.077969215973,3298734.8182041673,417728.4499663073,6.572384669018198,-1,0.17628271777728385,0.8414386249874386,0.0,0.5048631749924631,8.0,1.1333333333333333,0.6666666666666666,N1 O10,de-protonated,0.0,,C15 H17 O10 N1,15.0,17.0,10.0,,1.0,,,,
1639,2111,370.05568659171087,370.0568479412627,370.05683984787356,2120557.727156455,417752.199956986,4.224989841201766,-1,-0.021870664830841737,0.997346161116692,0.0,0.5984076966700153,13.0,0.7222222222222222,0.4444444444444444,N1 O8,de-protonated,0.0,,C18 H13 O8 N1,18.0,13.0,8.0,,1.0,,,,
1640,2112,370.05016159004873,370.0513229232605,,2133173.0278899106,334206.55999943684,4.250124510614433,-1,,,,,,,,unassigned,,,,,,,,,,,,,
1641,2120,369.19072938402184,369.19188817534416,369.19187677193287,4532705.9223991595,418730.9499387817,9.03094324197975,-1,-0.030887492412572538,0.9947138147146737,0.0,0.5968282888288042,5.0,1.5789473684210527,0.3684210526315789,O7,de-protonated,0.0,,C19 H30 O7,19.0,30.0,7.0,,,,,,
1642,2121,369.1542512657068,369.1554099491339,369.1554912625486,13665881.055425594,418771.9498552314,27.227841001842656,-1,0.2202687393442986,0.88113332547214,0.9843084112783997,0.9224033597946438,6.0,1.4444444444444444,0.4444444444444444,O8,de-protonated,0.0,,C18 H26 O8,18.0,26.0,8.0,,,,,,
1643,2124,369.1179892624529,369.1191478386235,369.1191057531643,21391527.94407702,418813.44998244755,42.62038570989627,-1,-0.11401593291546777,0.9545897854381289,0.9907364056244069,0.9690484335126401,7.0,1.2941176470588236,0.5294117647058824,O9,de-protonated,0.0,,C17 H22 O9,17.0,22.0,9.0,,,,,,
1644,2125,369.10271928504955,369.1038778160542,369.1038496118794,4084399.5887228698,418830.6999753739,8.137739684598364,-1,-0.07641257280840795,0.9680822470530074,0.0,0.5808493482318045,3.0,1.6923076923076923,0.9230769230769231,O12,de-protonated,0.0,,C13 H22 O12,13.0,22.0,12.0,,,,,,
1645,2126,369.09686973156465,369.09802824526724,369.0979763850649,2862006.2324128044,558449.6000534355,5.702248565340797,-1,-0.14050524702279638,0.896124211334182,0.0,0.5376745268005092,12.0,0.9,0.35,O7,de-protonated,0.0,,C20 H18 O7,20.0,18.0,7.0,,,,,,
1646,2127,369.0815046941678,369.0826631624231,369.08272024378,21154584.519077696,418854.44982464897,42.148300677387354,-1,0.15465735390685362,0.8432323313995231,0.9950690375786181,0.9039670138711611,8.0,1.125,0.625,O10,de-protonated,0.0,,C16 H18 O10,16.0,18.0,10.0,,,,,,
1647,2128,369.06619299260257,369.0673514155682,369.0674641024951,3009419.521058213,418872.199999476,5.995954149965536,-1,0.30532880249592215,0.5957581807197442,0.0,0.3574549084318465,4.0,1.5,1.0833333333333333,O13,de-protonated,0.0,,C12 H18 O13,12.0,18.0,13.0,,,,,,
1648,2129,369.0603465079485,369.06150491362115,369.06159087568057,9122859.704638729,418878.44979196455,18.176345345944824,-1,0.23292063314314143,0.7397817131150749,0.0,0.4438690278690449,13.0,0.7368421052631579,0.42105263157894735,O8,de-protonated,0.0,,C19 H14 O8,19.0,14.0,8.0,,,,,,
1649,2131,369.04513404959283,369.0462924102693,369.04633473439566,22959498.727145042,418895.6999936181,45.744403766526524,-1,0.11468512859016293,0.9221765922950667,0.9694884285041863,0.9411013267787145,9.0,0.9333333333333333,0.7333333333333333,O11,de-protonated,0.0,,C15 H14 O11,15.0,14.0,11.0,,,,,,
1650,2133,369.02408808425685,369.02524638268227,369.0252053662963,14932692.358537106,418919.94995259686,29.75183024194827,-1,-0.11114792534996797,0.9397209942732245,0.9623407053165972,0.9487688786905736,14.0,0.5555555555555556,0.5,O9,de-protonated,0.0,,C18 H10 O9,18.0,10.0,9.0,,,,,,
1651,2134,369.00885985881706,369.0100181121995,369.0099492250114,2940074.9706240357,418936.94993932155,5.857792374233087,-1,-0.18668111317101133,0.8239790194798218,0.0,0.494387411687893,10.0,0.7142857142857143,0.8571428571428571,O12,de-protonated,0.0,,C14 H10 O12,14.0,10.0,12.0,,,,,,
1652,2138,368.1186491196369,368.1198047397437,368.1198340289787,2352852.810141474,335960.1599260725,4.687813537630387,-1,0.07956440343626577,0.9654418442490248,0.0,0.5792651065494149,3.0,1.7692307692307692,0.8461538461538461,N1 O11,de-protonated,0.0,,C13 H23 O11 N1,13.0,23.0,11.0,,1.0,,,,
1653,2140,368.0976086630012,368.098764220866,368.09870466087926,2660777.1306362883,335979.3599487558,5.301320592538098,-1,-0.16180439092979687,0.8646347494074105,0.0,0.5187808496444463,8.0,1.1875,0.5625,N1 O9,de-protonated,0.0,,C16 H19 O9 N1,16.0,19.0,9.0,,1.0,,,,
1654,2143,368.06107981641526,368.0622352662197,368.06231915149493,3557930.16503875,420015.69994204916,7.088804332222247,-1,0.22791052181089136,0.7493318273517181,0.0,0.44959909641103085,9.0,1.0,0.6666666666666666,N1 O10,de-protonated,0.0,,C15 H15 O10 N1,15.0,15.0,10.0,,1.0,,,,
1655,2145,368.03726175601327,368.0384171353584,,2209701.9924774594,420043.19987051474,4.4026004813458,-1,,,,,,,,unassigned,,,,,,,,,,,,,
1656,2150,367.35702878269547,367.35818214966474,367.35815425437636,17070678.043347422,420820.6997356615,34.01154346893553,-1,-0.07593485556302686,0.9708947433835222,0.9871108991313997,0.9773812056826733,1.0,2.0,0.08333333333333333,O2,de-protonated,0.0,,C24 H48 O2,24.0,48.0,2.0,,,,,,
1657,2151,367.2299998650432,367.2311528561956,367.2312396614941,3410795.6200403054,420966.1999743321,6.795654115207472,-1,0.23637776183847417,0.7331436722457543,0.0,0.43988620334745254,4.0,1.7142857142857142,0.14285714285714285,S1 O3,de-protonated,0.0,,C21 H36 O3 S1,21.0,36.0,3.0,1.0,,,,,
1658,2152,367.175103390868,367.17625621960644,367.1762267074549,9619759.070868196,421029.2000511163,19.166365446569138,-1,-0.08037598685292012,0.9647458777339605,0.0,0.5788475266403763,6.0,1.4736842105263157,0.3684210526315789,O7,de-protonated,0.0,,C19 H28 O7,19.0,28.0,7.0,,,,,,
1659,2153,367.1695428617747,367.17069567406196,,4165912.7388188546,421035.9498276561,8.300146124503067,-1,,,,,,,,unassigned,,,,,,,,,,,,,
1660,2157,367.13859266620364,367.1397453869227,367.1398411980706,20137901.30155604,421071.44989472866,40.12266552926559,-1,0.2609663598157797,0.7199715148741805,0.9750784461536617,0.822014287385973,7.0,1.3333333333333333,0.4444444444444444,O8,de-protonated,0.0,,C18 H24 O8,18.0,24.0,8.0,,,,,,
1661,2159,367.1023519116583,367.10350452515615,367.1034556886863,20331957.64499232,421112.94979543256,40.509302530059934,-1,-0.13303189897321044,0.8857881537472744,0.9963853709787671,0.9300270406398714,8.0,1.1764705882352942,0.5294117647058824,O9,de-protonated,0.0,,C17 H20 O9,17.0,20.0,9.0,,,,,,
1662,2160,367.0811919115607,367.08234446245484,367.0823263205869,3158545.07748301,421136.94996698963,6.293071249344479,-1,-0.04942179625535496,0.9865221290237765,0.0,0.5919132774142658,13.0,0.8,0.35,O7,de-protonated,0.0,,C20 H16 O7,20.0,16.0,7.0,,,,,,
1663,2161,367.0658643615665,367.06701686711256,367.067070179302,25938854.102790084,421154.44992366346,51.68045824607592,-1,0.1452382786893456,0.9169294030413483,0.9827369540158245,0.9432524234311388,9.0,1.0,0.625,O10,de-protonated,0.0,,C16 H16 O10,16.0,16.0,10.0,,,,,,
1664,2162,367.0446949501436,367.0458473930577,367.04594081120257,9046412.03304212,421179.19984786416,18.024031343009234,-1,0.2545134939686561,0.6977650195005602,0.0,0.41865901170033615,14.0,0.631578947368421,0.42105263157894735,O8,de-protonated,0.0,,C19 H12 O8,19.0,12.0,8.0,,,,,,
1665,2164,367.02950096800816,367.0306533659692,367.03068466991766,18436593.809078816,421196.1998891252,36.73298800225225,-1,0.0852897312247905,0.958503690364227,0.9829260249517416,0.9682726241992328,10.0,0.8,0.7333333333333333,O11,de-protonated,0.0,,C15 H12 O11,15.0,12.0,11.0,,,,,,
1666,2166,367.0084399311502,367.0095922667997,367.0095553018183,8992488.776865106,421220.69989920733,17.916594885781585,-1,-0.10071939782142453,0.9452009187504885,0.0,0.567120551250293,15.0,0.4444444444444444,0.5,O9,de-protonated,0.0,,C18 H8 O9,18.0,8.0,9.0,,,,,,
1667,2170,366.139344039353,366.1404938035338,366.14056947388497,2556713.6552913035,422220.2000241189,5.093984984295884,-1,0.20667021763924276,0.788760853554052,0.0,0.4732565121324312,3.0,1.7857142857142858,0.7142857142857143,N1 O10,de-protonated,0.0,,C14 H25 O10 N1,14.0,25.0,10.0,,1.0,,,,
1668,2173,366.1030458978441,366.1041955546202,366.1041839645007,2405793.1504920255,422262.4499037675,4.793291637710584,-1,-0.031657981620748295,0.9944475399813555,0.0,0.5966685239888133,4.0,1.6153846153846154,0.8461538461538461,N1 O11,de-protonated,0.0,,C13 H21 O11 N1,13.0,21.0,11.0,,1.0,,,,
1669,2175,366.08192483574544,366.0830744300251,366.08305459640127,2878759.7285479642,422286.44976046553,5.735628156978032,-1,-0.054177934654306585,0.9838253016301065,0.0,0.5902951809780639,9.0,1.0625,0.5625,N1 O9,de-protonated,0.0,,C16 H17 O9 N1,16.0,17.0,9.0,,1.0,,,,
1670,2176,366.058056898307,366.05920642196196,,2119026.630359585,422313.9500483516,4.221939290712227,-1,,,,,,,,unassigned,,,,,,,,,,,,,
1671,2179,366.04543932819166,366.0465888145115,366.04666908701694,3478370.3141613305,337862.95995524665,6.93028963704563,-1,0.21929582269645817,0.7655426720606243,0.0,0.45932560323637456,10.0,0.8666666666666667,0.6666666666666666,N1 O10,de-protonated,0.0,,C15 H13 O10 N1,15.0,13.0,10.0,,1.0,,,,
1672,2180,366.0398108475077,366.0409603171729,366.0407958602024,3205448.3534245538,422335.44989174925,6.386521128984319,-1,-0.44928590567170257,0.32581277861767244,0.0,0.19548766717060345,19.0,0.4090909090909091,0.22727272727272727,N1 O5,de-protonated,0.0,,C22 H9 O5 N1,22.0,9.0,5.0,,1.0,,,,
1673,2182,365.1958521548743,365.1969991271424,365.19696215236115,3791005.945833092,423311.4499475571,7.55318348751492,-1,-0.10124613591812132,0.9446424546117838,0.0,0.5667854727670703,6.0,1.5,0.3,O6,de-protonated,0.0,,C20 H30 O6,20.0,30.0,6.0,,,,,,
1674,2183,365.1627168390342,365.16386371324467,365.1639479463469,246595829.09154963,423349.44990736584,491.3164397517272,-1,0.2306720111076779,0.9302572658632577,0.9891622832453589,0.9538192728160982,2.0,1.875,0.4375,S1 O7,de-protonated,0.0,,C16 H30 O7 S1,16.0,30.0,7.0,1.0,,,,,
1675,2185,365.15936235488647,365.1605092191699,365.1605766429769,14415682.498092653,423353.69986912224,28.721742081552815,-1,0.1846415283589131,0.9003326384435415,0.9740256462193766,0.9298098415538756,7.0,1.368421052631579,0.3684210526315789,O7,de-protonated,0.0,,C19 H26 O7,19.0,26.0,7.0,,,,,,
1676,2187,365.1230699541231,365.1242167110055,365.1241911335926,17942853.198060464,423395.4498064282,35.749261391546604,-1,-0.07005126887141913,0.9459255359573238,0.9915140809494347,0.9641609539541682,8.0,1.2222222222222223,0.4444444444444444,O8,de-protonated,0.0,,C18 H22 O8,18.0,22.0,8.0,,,,,,
1677,2188,365.0979282494028,365.0990749318824,365.0990390135006,2078991.4355531528,423424.94978556014,4.142173345564141,-1,-0.09837983111316825,0.9476500874360554,0.0,0.5685900524616332,9.0,1.125,0.5,N2 O8,de-protonated,0.0,,C16 H18 O8 N2,16.0,18.0,8.0,,2.0,,,,
1678,2189,365.0866426894978,365.08778933857957,365.08780562420833,18169614.75427125,423437.69986235024,36.20106011369239,-1,0.044607430073899626,0.965873139259029,0.9997573966324831,0.9794268422084107,9.0,1.0588235294117647,0.5294117647058824,O9,de-protonated,0.0,,C17 H18 O9,17.0,18.0,9.0,,,,,,
1679,2190,365.06541382384194,365.06656041010007,365.0666762561089,3636574.2170097576,423462.70002928976,7.245494393706216,-1,0.31732835773211066,0.5715351058262106,0.0,0.3429210634957263,14.0,0.7,0.35,O7,de-protonated,0.0,,C20 H14 O7,20.0,14.0,7.0,,,,,,
1680,2191,365.0502159351453,365.05136247642747,365.051420114824,27144211.430735644,423479.9499196637,54.08200685773151,-1,0.15789117190284363,0.8489137255990198,0.9824394709097612,0.9023240237233163,10.0,0.875,0.625,O10,de-protonated,0.0,,C16 H14 O10,16.0,14.0,10.0,,,,,,
1681,2193,365.0350482386227,365.03619473501817,365.0361639735391,3838801.850194218,338798.1598781704,7.648411836071879,-1,-0.08426967549316643,0.9613159988148079,0.0,0.5767895992888847,6.0,1.1666666666666667,1.0833333333333333,O13,de-protonated,0.0,,C12 H14 O13,12.0,14.0,13.0,,,,,,
1682,2195,365.02918167419404,365.03032815322814,365.0302907467246,7468352.959869776,423504.69990679907,14.879913421772603,-1,-0.10247506717659402,0.9433294786164781,0.0,0.5659976871698869,15.0,0.5263157894736842,0.42105263157894735,O8,de-protonated,0.0,,C19 H10 O8,19.0,10.0,8.0,,,,,,
1683,2197,365.0139187005831,365.01506513444843,365.01503460543967,8471054.288162384,423522.44988447113,16.877691115604385,-1,-0.08363767481824093,0.9618829020547681,0.0,0.5771297412328609,11.0,0.6666666666666666,0.7333333333333333,O11,de-protonated,0.0,,C15 H10 O11,15.0,10.0,11.0,,,,,,
1684,2200,364.12382014741684,364.1249639469987,364.12491940940697,2176554.6640136763,424557.69981187105,4.336557890649504,-1,-0.1223140449167209,0.9202451821268228,0.0,0.5521471092760937,4.0,1.6428571428571428,0.7142857142857143,N1 O10,de-protonated,0.0,,C14 H23 O10 N1,14.0,23.0,10.0,,1.0,,,,
1685,2203,364.0661754242669,364.06731905323653,364.0674045319233,4083788.6498662718,424624.9498737186,8.136522452721266,-1,0.2347880795646459,0.7362007367772404,0.0,0.44172044206634425,10.0,0.9375,0.5625,N1 O9,de-protonated,0.0,,C16 H15 O9 N1,16.0,15.0,9.0,,1.0,,,,
1686,2204,364.0424916736619,364.0436352325339,364.0437732403793,4114772.057591495,424652.19979878765,8.198253657304136,-1,0.3790968437097846,0.4500424230207502,0.0,0.27002545381245013,19.0,0.4782608695652174,0.08695652173913043,N1 S1 O2,de-protonated,0.0,,C23 H11 O2 S1 N1,23.0,11.0,2.0,1.0,1.0,,,,
1687,2207,364.0299578798246,364.03110140159987,364.03101902253894,2178636.3955174293,339733.5599527297,4.3407055232948375,-1,-0.22629681709170663,0.7523893128780798,0.0,0.45143358772684783,11.0,0.7333333333333333,0.6666666666666666,N1 O10,de-protonated,0.0,,C15 H11 O10 N1,15.0,11.0,10.0,,1.0,,,,
1688,2208,364.0242750197903,364.0254185247457,,2785116.9283800544,424673.44984989706,5.549054655891769,-1,,,,,,,,unassigned,,,,,,,,,,,,,
1689,2210,363.18013099226755,363.1812719986364,363.18131208788316,5703554.908811183,425660.4498759441,11.36373758651551,-1,0.11038356160947237,0.9345484223822788,0.0,0.5607290534293672,7.0,1.4,0.3,O6,de-protonated,0.0,,C20 H28 O6,20.0,28.0,6.0,,,,,,
1690,2211,363.1649717565845,363.166112718081,363.1660559465983,2565861.9911312982,567571.2664923436,5.112212088181289,-1,-0.15632375820602507,0.873050600478488,0.0,0.5238303602870928,3.0,1.75,0.5625,O9,de-protonated,0.0,,C16 H28 O9,16.0,28.0,9.0,,,,,,
1691,2213,363.1438173521939,363.1449582510718,363.1449265784989,13213903.877377829,425703.44991013675,26.327323670363302,-1,-0.08721744566437245,0.9705636139633514,0.9849093872349283,0.9763019232719823,8.0,1.263157894736842,0.3684210526315789,O7,de-protonated,0.0,,C19 H24 O7,19.0,24.0,7.0,,,,,,
1692,2215,363.107311226973,363.10845201778966,363.1085410691146,13578317.20767448,425746.19986010715,27.053379178678288,-1,0.2452471227653967,0.8567076154532349,0.9997681850325465,0.9139318432849596,9.0,1.1111111111111112,0.4444444444444444,O8,de-protonated,0.0,,C18 H20 O8,18.0,20.0,8.0,,,,,,
1693,2216,363.0920798136084,363.0932205593386,363.0932849278297,2613241.009827339,425763.6997929436,5.206609835582066,-1,0.17727810946017358,0.8397950724319448,0.0,0.5038770434591668,5.0,1.4285714285714286,0.7857142857142857,O11,de-protonated,0.0,,C14 H20 O11,14.0,20.0,11.0,,,,,,
1694,2217,363.08223877447597,363.08337949107573,363.08338894902255,2416826.200861126,340620.3598044683,4.815273838491991,-1,0.026048965897929186,0.9962373818742732,0.0,0.5977424291245639,10.0,1.0,0.5,N2 O8,de-protonated,0.0,,C16 H16 O8 N2,16.0,16.0,8.0,,2.0,,,,
1695,2218,363.0710693701536,363.0722100536908,363.0721555597303,20924672.15114665,425788.6998976916,41.690224291898964,-1,-0.15009126890866425,0.845449035762045,0.9871105000800405,0.9021136214892432,10.0,0.9411764705882353,0.5294117647058824,O9,de-protonated,0.0,,C17 H16 O9,17.0,16.0,9.0,,,,,,
1696,2219,363.0557938999653,363.0569345382854,363.05689941844537,3764239.948225331,340645.15991307946,7.499855032206106,-1,-0.09673370787252006,0.9493425254694666,0.0,0.5696055152816799,6.0,1.2307692307692308,0.9230769230769231,O12,de-protonated,0.0,,C13 H16 O12,13.0,16.0,12.0,,,,,,
1697,2221,363.04991811069436,363.0510587316215,363.0510261916309,3080276.5851144893,425813.19989204966,6.137129451152262,-1,-0.08962924829562902,0.9563512549241827,0.0,0.5738107529545096,15.0,0.6,0.35,O7,de-protonated,0.0,,C20 H12 O7,20.0,12.0,7.0,,,,,,
1698,2223,363.0345531119018,363.0356936873468,363.035770050346,21211838.58250934,425831.19983808073,42.262373420264574,-1,0.21034566152732778,0.8115465222795835,0.966235510596047,0.8734221176061688,11.0,0.75,0.625,O10,de-protonated,0.0,,C16 H12 O10,16.0,12.0,10.0,,,,,,
1699,2225,363.013432495543,363.0145730084683,363.0146406822466,2050636.928612931,425855.94994927867,4.085679951283683,-1,0.1864216224515346,0.8244223327323423,0.0,0.49465339963940536,16.0,0.42105263157894735,0.42105263157894735,O8,de-protonated,0.0,,C19 H8 O8,19.0,8.0,8.0,,,,,,
1700,2226,362.99823481720574,362.99937528514397,362.99938454096167,2564079.134438048,425874.1997767262,5.1086599323871615,-1,0.025498163621734696,0.9963945356403584,0.0,0.5978367213842151,12.0,0.5333333333333333,0.7333333333333333,O11,de-protonated,0.0,,C15 H8 O11,15.0,8.0,11.0,,,,,,
1701,2229,362.1081793475949,362.1093171807013,362.109269344929,3542692.665467251,426920.9499543515,7.0584452054366595,-1,-0.13210314221826638,0.9076001740062059,0.0,0.5445601044037235,5.0,1.5,0.7142857142857143,N1 O10,de-protonated,0.0,,C14 H21 O10 N1,14.0,21.0,10.0,,1.0,,,,
1702,2231,362.08702981096343,362.0881675814572,362.0881399768296,2455428.789020512,341556.5599337882,4.892185464489649,-1,-0.07623731497405568,0.9682261421365683,0.0,0.580935685281941,10.0,1.0,0.47058823529411764,N1 O8,de-protonated,0.0,,C17 H17 O8 N1,17.0,17.0,8.0,,1.0,,,,
1703,2234,362.05055870200295,362.0516963645246,362.0517544674453,3132343.879612827,426988.9499505941,6.240868098535997,-1,0.16048236182947362,0.8666838239329449,0.0,0.5200102943597669,11.0,0.8125,0.5625,N1 O9,de-protonated,0.0,,C16 H13 O9 N1,16.0,13.0,9.0,,1.0,,,,
1704,2235,362.044959084876,362.04609673082,,3733899.6719995886,426995.44979149854,7.4394051999797,-1,,,,,,,,unassigned,,,,,,,,,,,,,
1705,2238,362.02682800429443,362.02796559656144,362.0281231759013,4456627.611099168,341613.3599055506,8.8793651508663,-1,0.4352682286168315,0.3490476483002173,0.0,0.20942858898013036,20.0,0.391304347826087,0.08695652173913043,N1 S1 O2,de-protonated,0.0,,C23 H9 O2 S1 N1,23.0,9.0,2.0,1.0,1.0,,,,
1706,2240,361.18559146980635,361.1867265714601,361.1867913915046,3464258.2974777804,428011.44992461253,6.902172917390551,-1,0.17946405026603776,0.8361646827836013,0.0,0.5016988096701608,3.0,1.7647058823529411,0.47058823529411764,O8,de-protonated,0.0,,C17 H30 O8,17.0,30.0,8.0,,,,,,
1707,2242,361.164520393989,361.1656554332551,361.16566202340516,5192492.2922037495,428036.44989990786,10.345498688449855,-1,0.01824688988384466,0.9981519930579593,0.0,0.5988911958347756,8.0,1.3,0.3,O6,de-protonated,0.0,,C20 H26 O6,20.0,26.0,6.0,,,,,,
1708,2243,361.14930433927657,361.1504393334906,361.1504058821203,4082962.6975178123,428054.44997003325,8.134876828913496,-1,-0.09262448489303467,0.9534552845884477,0.0,0.5720731707530686,4.0,1.625,0.5625,O9,de-protonated,0.0,,C16 H26 O9,16.0,26.0,9.0,,,,,,
1709,2246,361.12816751299033,361.1293024446217,361.1292765140209,8946413.834216714,428079.45004697354,17.824795373733192,-1,-0.07180420562342286,0.971762760887514,0.0,0.5830576565325084,9.0,1.1578947368421053,0.3684210526315789,O7,de-protonated,0.0,,C19 H22 O7,19.0,22.0,7.0,,,,,,
1710,2247,361.1128618941186,361.1139967804325,361.114020372736,4595564.945851736,428097.69989178824,9.156183282424735,-1,0.06533200636622913,0.9765663180157095,0.0,0.5859397908094257,5.0,1.4666666666666666,0.6666666666666666,O10,de-protonated,0.0,,C15 H22 O10,15.0,22.0,10.0,,,,,,
1711,2250,361.0916876974936,361.092822521114,361.0928910046366,11376425.533500412,428122.6997768628,22.666339940992966,-1,0.18965624727391708,0.8804799903314157,0.9884648053767685,0.9236739163495569,10.0,1.0,0.4444444444444444,O8,de-protonated,0.0,,C18 H18 O8,18.0,18.0,8.0,,,,,,
1712,2251,361.0894803550204,361.09061517210506,,2204965.158778071,342500.1598400201,4.393162834823339,-1,,,,,,,,unassigned,,,,,,,,,,,,,
1713,2252,361.076499546532,361.07763432518243,361.0776348633517,7805976.789785509,428140.4499427524,15.552593647957439,-1,0.0014904530840891418,0.9999876586850664,0.0,0.5999925952110399,6.0,1.2857142857142858,0.7857142857142857,O11,de-protonated,0.0,,C14 H18 O11,14.0,18.0,11.0,,,,,,
1714,2253,361.0554207660062,361.0565554822453,361.0565054952523,19334948.210708752,428165.6998019093,38.52286534068951,-1,-0.13844645438789674,0.8311636356973602,0.9841067805709365,0.8923408936467907,11.0,0.8235294117647058,0.5294117647058824,O9,de-protonated,0.0,,C17 H14 O9,17.0,14.0,9.0,,,,,,
1715,2255,361.0401299626086,361.04126463357363,361.0412493539674,6995438.400503667,342546.9599348564,13.937680544312812,-1,-0.04232094334565902,0.9900989950929802,0.0,0.594059397055788,7.0,1.0769230769230769,0.9230769230769231,O12,de-protonated,0.0,,C13 H14 O12,13.0,14.0,12.0,,,,,,
1716,2258,361.0188951090511,361.02002971714234,361.020119985868,14402669.31750855,428208.699835166,28.695814678084634,-1,0.25003793604281055,0.3532869055113072,0.8515483793228107,0.5525914950359085,12.0,0.625,0.625,O10,de-protonated,0.0,,C16 H10 O10,16.0,10.0,10.0,,,,,,
1717,2263,360.1288758222548,360.1300077949577,360.13000478983525,2529494.049600413,429266.94990455057,5.039752762247517,-1,-0.008344548904971414,0.9996132331667633,0.0,0.599767939900058,5.0,1.5333333333333334,0.6,N1 O9,de-protonated,0.0,,C15 H23 O9 N1,15.0,23.0,9.0,,1.0,,,,
1718,2264,360.09249613224347,360.093627997218,360.093619280451,2620367.871362882,429310.69984061026,5.220809362999647,-1,-0.02420694660044787,0.9967498694590065,0.0,0.5980499216754038,6.0,1.3571428571428572,0.7142857142857143,N1 O10,de-protonated,0.0,,C14 H19 O10 N1,14.0,19.0,10.0,,1.0,,,,
1719,2265,360.07127778665915,360.0724095888013,360.07248991235156,2646050.27263495,429335.69994610146,5.271978865759498,-1,0.2230760541689554,0.7584634263962976,0.0,0.45507805583777855,11.0,0.8823529411764706,0.47058823529411764,N1 O8,de-protonated,0.0,,C17 H15 O8 N1,17.0,15.0,8.0,,1.0,,,,
