m/z,intensity,formula
451.05190165822614,45090785.39198636,C19H16O13
451.03085245032815,8518215.726244971,C22H12O11
450.17711125351053,3814546.016748129,C22H29N1O9
450.14056568581356,7010889.099472755,C21H25N1O10
450.13493540936435,4027925.383568317,C28H21N1O5
450.09827223487673,4733572.391845694,C27H17N1O6
450.067664971786,5993128.622566749,C19H17N1O12
449.21807665035766,38016649.07161298,C24H34O8
449.1819585240678,121983694.6015785,C23H30O9
449.1607753909402,3324225.492242468,C26H26O7
449.1453854227943,178102544.878853,C22H26O10
449.1240256944079,5152347.222877733,C25H22O8
449.1199949727567,4489288.8387453435,C20H22N2O10
449.10863798132385,131435654.54058702,C21H22O11
449.106455289324,4151328.6219160263,C25H22O6S1
449.0723189449036,81346218.92167057,C20H18O12
449.05150416058046,6554789.231577634,C23H14O10
449.0363105058322,30501957.34356346,C19H14O13
448.1614133321881,5266531.692918747,C22H27N1O9
448.1247182533359,8134368.235798402,C21H23N1O10
448.119019238329,4856005.137590152,C28H19N1O5
448.0826461270261,6487597.452137889,C27H15N1O6
448.0522015032121,4017024.0826297523,C19H15N1O12
447.23877033925544,9850599.38315131,C25H36O7
447.20265617585545,58385026.56434572,C24H32O8
447.16923342179035,3149777.7858927753,C20H32O9S1
447.16614756151057,126996396.08782028,C23H28O9
447.15073749777264,4435369.935425856,C19H28O12
447.1294411483024,144994146.60833585,C22H24O10
447.11416225106683,5474353.615832975,C18H24O13
447.10445569306614,4874290.337355923,C20H20N2O10
447.09307340585207,88549854.03166741,C21H20O11
447.0779074968254,4430389.066824952,C17H20O14
447.07210549216734,3331920.4472798454,C24H16O9
447.0569709729386,64323058.991417,C20H16O12
447.035983051422,3825482.933874313,C23H12O10
447.02068544752836,13895517.22737319,C19H12O13
446.14543027806263,5896142.534356813,C22H25N1O9
446.13962012777955,3255010.4007526017,C29H21N1O4
446.10343162276104,5396585.455970479,C28H17N1O5
446.0853918727014,6330122.903748759,C28H17N1O3S1
446.07302027792184,8314717.699400127,C20H17N1O11
446.04929354930323,5820764.386135199,C27H13N1O4S1
445.22337283922764,14530261.760773102,C25H34O7
445.1867728649555,68867434.6325334,C24H30O8
445.17137729893426,11380651.587889792,C20H30O11
445.15011954935443,115858338.87611929,C23H26O9
445.13486626617004,20970546.572839335,C19H26O12
445.12524722992777,3295919.589054162,C21H22N2O9
445.1138889868117,79502558.50216869,C22H22O10
445.09880505583936,14552050.516806643,C18H22O13
445.0809167670149,3225441.4015819724,C18H22O11S1
445.0778380129106,62747991.60755284,C21H18O11
445.05965378471774,5721480.104136425,C21H18O9S1
445.0413888001656,37555427.6073902,C20H14O12
445.0046117674753,5052118.610896345,C19H10O13
444.1300068269799,4749114.017847895,C22H23N1O9
444.1063580406423,4716820.757824282,C29H19N1O2S1
444.0938334345832,6549059.627338083,C21H19N1O10
444.06992352024196,6251210.80514355,C28H15N1O3S1
444.0571877030187,5733188.219888547,C20H15N1O11
444.05147268659834,5252001.871260632,C27H11N1O6
443.20723883754835,21676874.58846704,C25H32O7
443.1920602337201,13153912.711048033,C21H32O10
443.1711633598222,47896081.47593356,C24H28O8
443.1560316658223,40586721.62423462,C20H28O11
443.138119803258,6518868.121090237,C20H28O9S1
443.1349849110519,58606914.11335085,C23H24O9
443.1196860382675,50423608.687456585,C19H24O12
443.101605563295,5834758.592285046,C19H24O10S1
443.0983769096366,46755870.43101452,C22H20O10
443.0829687644751,31925875.6712244,C18H20O13
443.061700918532,52423142.92042881,C21H16O11
443.04648684384665,12424315.95224087,C17H16O14
443.02547823620773,20938485.305394463,C20H12O12
443.0232307661322,3204192.822007369,C24H12O7S1
442.1354183164433,3778002.687058662,C19H25N1O11
442.1142005571286,3180177.991703965,C22H21N1O9
442.07777098115565,5956868.310242522,C21H17N1O10
441.25281432800836,59573410.26657341,C20H42O8S1
441.22845463362717,3822397.172954516,C26H34O6
441.2131732915512,8576350.548252156,C22H34O9
441.19194339967754,16775146.86068777,C25H30O7
441.17654267505515,52232129.41717116,C21H30O10
441.15524607263836,33323284.481820107,C24H26O8
441.13993040157163,129307252.28275397,C20H26O11
441.1189066651359,37298461.92245689,C23H22O9
441.10381669066805,83603039.96798621,C19H22O12
441.0859911346525,4374584.987188031,C19H22O10S1
441.08290329822836,28730795.386675138,C22H18O10
441.0676937450821,36629013.566265255,C18H18O13
441.0497446981943,3403823.504515113,C18H18O11S1
441.04651319573,26534387.817905866,C21H14O11
441.03108939979785,8090082.965839992,C17H14O14
441.00971133420427,6792905.546801859,C20H10O12
440.15625335527017,3659412.3879484613,C20H27N1O10
440.08349345683126,4323066.301362302,C18H19N1O12
440.06209431028515,4243276.762452326,C21H15N1O10
439.2336209584816,5720850.806135037,C23H36O8
439.21267089536735,4189820.294927037,C26H32O6
439.1975512796733,38342791.947561905,C22H32O9
439.1764039968602,10246297.511000672,C25H28O7
439.16106374716736,136643043.89117378,C21H28O10
439.1397090090405,17779320.824909307,C24H24O8
439.1243522026645,186675229.92206374,C20H24O11
439.1031975788644,20588359.94708244,C23H20O9
439.0880053483774,86017568.98155417,C19H20O12
439.06703989614726,19835455.80256283,C22H16O10
439.05191397874205,36587630.23733669,C18H16O13
439.03086600593963,12318456.261803452,C21H12O11
439.0156597313845,3123152.011532706,C17H12O14
438.1405171202039,6258894.302917324,C20H25N1O10
438.10441154288935,6635181.168079718,C19H21N1O11
438.0679306680023,4384730.422655798,C18H17N1O12
437.217943683884,19951049.450875837,C23H34O8
437.19707761422757,3073336.365623142,C26H30O6
437.1819216911309,111831406.02171496,C22H30O9
437.1607929501889,6309993.950646424,C25H26O7
437.1454279126571,213832747.58304554,C21H26O10
437.1240428449809,8798192.23729016,C24H22O8
437.1199788694569,3707511.7215235736,C19H22N2O10
437.10864725828435,145077359.2398287,C20H22O11
437.08750654960636,12682299.144500827,C23H18O9
437.08356430328155,3484587.759232324,C18H18N2O11
437.0723259301313,84992375.14791442,C19H18O12
437.0514532364423,12202475.254711915,C22H14O10
437.0363318876308,27066476.58283544,C18H14O13
436.1375117870746,4409301.285278015,C28H23N1O2S1
436.1250686130607,7964758.422464732,C20H23N1O10
436.10132341227575,4597160.533518118,C27H19N1O3S1
436.08874233749344,7522582.607042211,C19H19N1O11
436.0647102066339,5013424.95858268,C26H15N1O4S1
436.05210375929687,3985562.2928572306,C18H15N1O12
435.2386745627122,7261402.105264406,C24H36O7
435.20258541400807,52450018.928151846,C23H32O8
435.1661651138898,169974446.01651546,C22H28O9
435.1448458020074,3529427.3036935087,C25H24O7
435.1294670673773,207279358.86803925,C21H24O10
435.0930287893816,107388302.46977976,C20H20O11
435.0720722603063,6440803.892905132,C23H16O9
435.05698278853936,67541846.37434213,C19H16O12
435.0359758157906,5612975.456414867,C22H12O10
435.02068346606404,12739705.238549594,C18H12O13
434.14579093511094,5830850.353835239,C21H25N1O9
434.12193457225874,5171589.300933232,C28H21N1O2S1
434.10946506691886,7706755.817059406,C20H21N1O10
434.07268193186167,8689357.957550356,C19H17N1O11
434.06697577538887,8356420.172879891,C26H13N1O6
433.2233971280248,18455772.3365188,C24H34O7
433.1866631500031,96122594.41354069,C23H30O8
433.15010088067334,194398513.72990483,C22H26O9
433.12526216438414,3705531.7548066555,C20H22N2O9
433.11401573828715,122250439.8776166,C21H22O10
433.0988845029699,3911409.967380729,C17H22O13
433.0930821481851,3487479.8763998216,C24H18O8
433.0891138718768,3477642.3514310988,C19H18N2O10
433.0809239107202,3631656.4418353136,C17H22O11S1
433.0778197195095,77517225.70690838,C20H18O11
433.05654249455887,3282328.943344687,C23H14O9
433.0411991173154,48154289.091831096,C19H14O12
433.0199163677161,3505942.793898603,C22H10O10
432.1666056856985,3249072.5659850733,C22H27N1O8
432.12980820862487,7106225.245052145,C21H23N1O9
432.1241391437632,3963913.370078916,C28H19N1O4
432.09338801824265,9224459.887173891,C20H19N1O10
432.08782506672355,4932765.227855145,C27H15N1O5
432.06976147905624,7757367.185626273,C27H15N1O3S1
432.05733356757656,6502053.350406706,C19H15N1O11
432.03355572522236,3787841.8199328906,C26H11N1O4S1
431.2072540103673,35678202.8394482,C24H32O7
431.1921536403528,4068485.6567393863,C20H32O10
431.17124586333193,84850003.85767272,C23H28O8
431.15610544474134,12710340.571055591,C19H28O11
431.1381118112654,6913255.6555328155,C19H28O9S1
431.134937692866,104689126.33638991,C22H24O9
431.11955194076205,17969459.01799718,C18H24O12
431.0981854133912,78695767.37105232,C21H20O10
431.0617242033567,77018230.02999939,C20H16O11
431.04659966921486,6309832.049622033,C16H16O14
431.0257048911259,22498309.70018108,C19H12O12
430.15080139218446,3233200.105697359,C22H25N1O8
430.11452655456577,5142492.277377458,C21H21N1O9
430.0904796820499,5235023.250432545,C28H17N1O2S1
430.0778448847077,7915212.2013542745,C20H17N1O10
430.0721702806499,6587416.844721938,C27H13N1O5
430.0357111802005,5636718.227736909,C26H9N1O6
429.28566471769096,3536242.07104235,C23H42O7
429.22840403018307,5076099.325533032,C25H34O6
429.19170072500384,36284713.56147126,C24H30O7
429.1763591370645,24809537.35409881,C20H30O10
429.1552929854712,67450752.32400367,C23H26O8
429.1401635491851,50786276.862801254,C19H26O11
429.12239116876685,6470804.296676279,C19H26O9S1
429.11922971085664,55747778.921108834,C22H22O9
429.10404918558316,45548624.20626513,C18H22O12
429.1012045576874,3255955.386276317,C22H22O7S1
429.0861286555613,4936490.43644108,C18H22O10S1
429.0828835241524,49926827.15343492,C21H18O10
429.0675135933901,27331898.737408258,C17H18O13
429.04617522029235,44420172.85780556,C20H14O11
429.03084648728253,5048276.181910062,C16H14O14
429.0097478089743,10446675.682107411,C19H10O12
429.00738084279755,3098346.7899421845,C23H10O7S1
428.11988264968875,4113338.5496390266,C18H23N1O11
428.0988633627667,4723683.290921515,C21H19N1O9
428.0836011434662,3497845.026913631,C17H19N1O12
428.0750365413619,4388095.929427074,C28H15N1O2S1
428.06240529218826,5870666.312451835,C20H15N1O10
428.05658230873513,3784480.4828141783,C27H11N1O5
427.21282044295515,5817715.433207014,C25H32O6
427.1974347625398,17950232.921013217,C21H32O9
427.17608472662323,26815803.089978773,C24H28O7
427.16071002734026,104906010.40574531,C20H28O10
427.1396057815927,43672999.09094172,C23H24O8
427.12448587658315,137062854.08419302,C19H24O11
427.10671898953854,5386787.198636806,C19H24O9S1
427.103561192299,33388866.245867793,C22H20O9
427.0883741486106,74352672.51545228,C18H20O12
427.0703923795376,4208769.556074501,C18H20O10S1
427.06723552161964,35886204.48043451,C21H16O10
427.05188786311703,32662728.747550625,C17H16O13
427.0305341071605,22531528.245798748,C20H12O11
426.10429241754184,6664498.06493242,C18H21N1O11
426.08327891621184,3512359.7843182893,C21H17N1O9
426.0680269814771,3543166.1015977818,C17H17N1O12
426.0592825554171,3966415.001749325,C28H13N1O2S1
426.0467373908013,3239241.337101253,C20H13N1O10
425.25787561156955,60527879.40860435,C20H42O7S1
425.2183224962236,8851779.290985778,C22H34O8
425.19696137970743,5974621.633294146,C25H30O6
425.1815403274551,85947929.5856143,C21H30O9
425.1602800882888,19353385.26505847,C24H26O7
425.1450611918921,255044070.1907731,C20H26O10
425.1241360218657,18698889.06200161,C23H22O8
425.10903475075986,161724020.4121378,C19H22O11
425.0912181587011,4815084.675599215,C19H22O9S1
425.0879932688672,20903270.01725512,C22H18O9
425.07269169696025,80673745.71795486,C18H18O12
425.0546583573817,4048583.1209403467,C18H18O10S1
425.0513340045699,21826775.11689943,C21H14O10
425.03595576187263,25207080.38549013,C17H14O13
424.1374682066529,3731891.829345754,C27H23N1O2S1
424.12502395373576,9431202.125321172,C19H23N1O10
424.10136251739954,3877629.7117759427,C26H19N1O3S1
424.08871801382236,7400434.990285884,C18H19N1O11
424.0520584523085,3922693.285734504,C17H15N1O12
424.0463331417267,3173870.826056843,C24H11N1O7
423.23900642945887,3445149.215603486,C23H36O7
423.20217043340307,51511671.61886271,C22H32O8
423.16588282412306,215747825.72622392,C21H28O9
423.14503503388397,8069897.815788932,C24H24O7
423.12986239555727,268454458.73816913,C20H24O10
423.10873752318713,11171834.084497016,C23H20O8
423.1046854631697,4715194.797212087,C18H20N2O10
423.0964287219101,3118216.4941632934,C16H24O11S1
423.09333042244185,141421084.53349766,C19H20O11
423.07195115864783,13620143.280509638,C22H16O9
423.0679590450193,3211849.262121104,C17H16N2O11
423.05662062939695,88691820.49067532,C18H16O12
423.0355578315055,12615024.812808419,C21H12O10
423.02045790097026,14830158.22447859,C17H12O13
422.14581839193215,6600298.215038418,C20H25N1O9
422.12184076021305,5844147.774033837,C27H21N1O2S1
422.1091981859808,10057886.525987975,C19H21N1O10
422.10351436057334,6696076.13007677,C26H17N1O5
422.06701459016017,7760418.7139171595,C25H13N1O6
421.22637579241893,22461688.184255138,C20H38O7S1
421.2230496696441,13711511.237189574,C23H34O7
421.1869978926466,106292065.2147699,C22H30O8
421.15042602050124,265354779.66222927,C21H26O9
421.1290947892359,4261832.958977911,C24H22O7
421.12510715409974,3938764.073139623,C19H22N2O9
421.11374236157036,221245925.05645782,C20H22O10
421.11161722541107,4281054.851811724,C24H22O5S1
421.0926771088344,7412345.098436114,C23H18O8
421.08874863794927,5121206.555028906,C18H18N2O10
421.07760488057255,123260594.27180254,C19H18O11
421.0566933278963,7329734.634825848,C22H14O9
421.0414541950488,56767965.683769226,C18H14O12
421.0203014008723,4418871.912935758,C21H10O10
421.00484899999253,4034677.0078792726,C17H10O13
420.1298403668491,8030440.394378043,C20H23N1O9
420.12427453351626,5710953.838201571,C27H19N1O4
420.10623054853005,8107253.511215344,C27H19N1O2S1
420.0937690057348,11496634.520587994,C19H19N1O10
420.0699449361777,9390092.628376612,C26H15N1O3S1
420.0573073486387,7848567.614879866,C18H15N1O11
420.0515903203493,8058512.656547063,C25H11N1O6
419.24399503245974,3213322.709961629,C24H36O6
419.20727059159555,36078633.85981372,C23H32O7
419.1710455551812,184159079.80538177,C22H28O8
419.138067458013,6995604.588882529,C18H28O9S1
419.1349688131506,189060446.13902238,C21H24O9
419.11965843618424,4013355.3209596393,C17H24O12
419.09833107371975,134730388.6055785,C20H20O10
419.08288989093137,4927535.632644821,C16H20O13
419.073070586235,4289434.688497968,C18H16N2O10
419.0616640932957,124994486.57199502,C19H16O11
419.05953931464376,3255782.4807774434,C23H16O6S1
419.0407004621487,4341207.337205516,C22H12O9
419.0256400962093,30153329.147532783,C18H12O12
418.150616392411,4724258.150782748,C21H25N1O8
418.10852990977276,6560371.722546327,C27H17N1O4
418.07805133038744,10459540.599022208,C19H17N1O10
418.0543174893703,10018120.729660928,C26H13N1O3S1
418.0416866787312,4629838.258673582,C18H13N1O11
417.22834421362137,13125572.5226358,C24H34O6
417.2129151766475,3284313.182708299,C20H34O9
417.19159005015234,65064261.79573237,C23H30O7
417.15535608339883,137511932.08866554,C22H26O8
417.14030971343743,15965310.400943749,C18H26O11
417.12247083592047,8889113.322568456,C18H26O9S1
417.11932563116886,113861275.58933538,C21H22O9
417.10402565154374,18301289.517912105,C17H22O12
417.08266241484296,90665231.42599301,C20H18O10
417.0728100306657,3258033.892675764,C22H14N2O7
417.0672457640774,14065429.473008515,C16H18O13
417.04604383975936,78214960.70900537,C19H14O11
417.04380611969583,3942454.292012232,C23H14O6S1
417.00999522471545,11315287.489253996,C18H10O12
416.09854795412383,8049997.483745015,C20H19N1O9
416.09297598743683,5160456.852462168,C27H15N1O4
416.0749422720405,8176796.981665676,C27H15N1O2S1
416.062436537343,8465421.044303639,C19H15N1O10
416.03860534287094,8344308.484804412,C26H11N1O3S1
415.2124398352842,12095866.718000894,C24H32O6
415.1760217884265,55500878.93886161,C23H28O7
415.16093097588373,35700879.97152508,C19H28O10
415.143157645411,4565079.220139878,C19H28O8S1
415.1399948668943,72856843.02172156,C22H24O8
415.124777158024,59455370.58566104,C18H24O11
415.10677342605726,6390926.291638838,C18H24O9S1
415.10352385363166,60023780.07523797,C21H20O9
415.08809963607746,48895008.07294936,C17H20O12
415.06679806690886,74470139.34343493,C20H16O10
415.0515542616868,26561599.880612604,C16H16O13
415.0306237406076,32658541.816453893,C19H12O11
414.1193079538765,3960059.4076711414,C21H21N1O8
414.10427184645977,4511060.566839886,C17H21N1O11
414.0832185932015,6193599.935002873,C20H17N1O9
414.0593596852078,6704066.115756035,C27H13N1O2S1
414.0465955311237,5180874.340405889,C19H13N1O10
414.040967665445,5705270.8447555415,C26H9N1O5
413.1969018624582,11067608.285638079,C24H30O6
413.1818338520828,34479054.46522638,C20H30O9
413.1607636015359,32364863.9290515,C23H26O7
413.14540148198057,130801228.99270636,C19H26O10
413.12401492878746,42247301.122124135,C22H22O8
413.10862187181317,159012892.8420891,C18H22O11
413.08754527222504,44851144.5178326,C21H18O9
413.0724699836088,78685368.61637601,C17H18O12
413.05478983815357,3567903.75308374,C17H18O10S1
413.05158192926854,35309534.233443946,C20H14O10
413.03638217184516,16656989.870733976,C16H14O13
413.0150940270865,12059471.035419116,C19H10O11
412.1250885736354,6319427.928891632,C18H23N1O10
412.0883892280527,7194110.33081772,C17H19N1O11
411.20242257327374,19145868.533474315,C21H32O8
411.1810819389842,10657965.023218445,C24H28O6
411.1657723879743,159674655.31542757,C20H28O9
411.1447600499037,17476806.80738467,C23H24O7
411.1297199187457,238825145.45842823,C19H24O10
411.1118485891346,4537673.2399030505,C19H24O8S1
411.10875372742987,19873099.052994695,C22H20O8
411.09345359897594,134132414.39275847,C18H20O11
411.07531286016933,4272085.640354993,C18H20O9S1
411.07207502138556,22019071.4298921,C21H16O9
411.05665752940985,70014458.35080634,C17H16O12
411.03551190810845,20876169.651424725,C20H12O10
411.02038700241053,10110389.366147218,C16H12O13
410.9994688799262,3270851.610775639,C19H8O11
410.2217390403559,5706054.193144517,C18H37N1O7S1
410.13977776081214,3571328.026474679,C26H21N1O4
410.10935774170764,8351013.635377736,C18H21N1O10
410.0856962598654,4504205.961723558,C25H17N1O3S1
410.07302411391544,7892113.664937001,C17H17N1O11
409.2232844954051,7059980.145016335,C22H34O7
409.1869169795393,62801167.06765328,C21H30O8
409.16558082657696,5949185.14968031,C24H26O6
409.15012332307657,344764092.5293796,C20H26O9
409.1138846847558,251842689.23027223,C19H22O10
409.0930030252365,10775864.57675545,C22H18O8
409.08896380526795,3845210.173451152,C17H18N2O10
409.07780778454776,114893288.79261447,C18H18O11
409.05658518119617,14343837.306012304,C21H14O9
409.0411486753467,53088986.34023058,C17H14O12
408.16638476110813,3694622.226247826,C20H27N1O8
408.1241358371257,6288803.385624168,C26H19N1O4
408.09367242472865,9659146.030267447,C18H19N1O10
408.07002446546056,7632639.619813423,C25H15N1O3S1
408.05737200144154,6592661.9547602795,C17H15N1O11
407.2077345382754,23702613.665610053,C22H32O7
407.17112289401075,151849893.05160493,C21H28O8
407.1344802172683,329983614.84454477,C20H24O9
407.1135263437275,4498843.8057106715,C23H20O7
407.1095902967911,4423702.77286856,C18H20N2O9
407.0984331564677,149793781.38000694,C19H20O10
407.07744668819475,6204661.908453866,C22H16O8
407.0621101013291,101532969.88285139,C18H16O11
407.0407900309334,6262892.130757928,C21H12O9
407.02539308893296,30565313.337110337,C17H12O12
406.1449153038541,3505572.6303312425,C27H21N1O3
406.1143163016539,8277704.291384636,C19H21N1O9
406.0906877114566,8809311.917139497,C26H17N1O2S1
406.0781883183174,10320404.843505267,C18H17N1O10
406.04137975133494,4869374.325590656,C17H13N1O11
406.03569958470064,6667385.12941465,C24H9N1O6
405.22840993673526,5131894.270979587,C23H34O6
405.1917857307242,57903596.203360155,C22H30O7
405.1552162345358,207358611.64473176,C21H26O8
405.11919150152795,170542442.2762645,C20H22O9
405.1039823988112,3724834.4560616543,C16H22O12
405.08599036775036,5992628.951968881,C16H22O10S1
405.08281846250134,112356717.21505813,C19H18O10
405.0460425618551,90548911.64790663,C18H14O11
405.025022482928,3648071.691207968,C21H10O9
405.0099114025772,10756514.843025727,C17H10O12
404.135257361901,5884486.836040982,C20H23N1O8
404.09863472988656,8987394.424894493,C19H19N1O9
404.09290230935045,6657170.0735780895,C26H15N1O4
404.0564749858107,11840292.26515861,C25H11N1O5
404.03846033538,10518557.342111168,C25H11N1O3S1
403.2123416656472,13094346.27068494,C23H32O6
403.1763221047638,66346317.43943006,C22H28O7
403.1611542826302,6311977.759815216,C18H28O10
403.1399525288282,122205303.1846688,C21H24O8
403.1244937037934,14858526.556698972,C17H24O11
403.1147390560175,3456907.4415335082,C19H20N2O8
403.1031703269405,117700130.13600455,C20H20O9
403.087936274948,17886638.947382733,C16H20O12
403.07832336755354,4148570.904569335,C18H16N2O9
403.0702530376467,4158963.955042516,C16H20O10S1
403.0670564945931,89016270.77283113,C19H16O10
403.0519372393593,7770836.955194889,C15H16O13
403.03085583917607,37048376.17110084,C18H12O11
402.1192857434112,5118807.063109607,C20H21N1O8
402.11372847263806,3680159.7205111,C27H17N1O3
402.08317475857245,8117888.191864591,C19H17N1O9
402.05928474288356,9674287.489645023,C26H13N1O2S1
402.04663977405613,5950231.129652683,C18H13N1O10
402.0409677825309,9329384.745205848,C25H9N1O5
401.1967014581445,18126291.12737481,C23H30O6
401.16048865341673,64103350.86518119,C22H26O7
401.14543104161226,38236438.34317025,C18H26O10
401.1275818939907,4850046.028711961,C18H26O8S1
401.1243780161451,63589316.186390236,C21H22O8
401.1090273976787,49742709.73179404,C17H22O11
401.0876494412674,64686134.430756345,C20H18O9
401.0722888100035,42618198.916778825,C16H18O12
401.0512482138232,53761925.49168073,C19H14O10
401.03613839563894,8002572.743061013,C15H14O13
401.01519405488773,14425876.661761822,C18H10O11
400.0885649643779,3789708.0589653132,C16H19N1O11
400.06756312458265,5845278.936288054,C19H15N1O9
400.04369845367245,7662824.067366902,C26H11N1O2S1
400.0309472668921,3101996.4538755966,C18H11N1O10
399.2751159944426,3246095.4955564113,C22H40O6
399.20228074481014,8368957.767954534,C20H32O8
399.1810370000264,19858973.84599649,C23H28O6
399.1658180399669,58797888.56645994,C19H28O9
399.1449343946996,33968434.51301649,C22H24O7
399.12981749940025,136100770.2093567,C18H24O10
399.1119825136004,3738223.3847867115,C18H24O8S1
399.1086673255335,37490948.817657106,C21H20O8
399.0932358735298,103451177.87695102,C17H20O11
399.07189558503023,37422449.85455222,C20H16O9
399.05663323714197,57791230.633081466,C16H16O12
399.03899922741914,3566917.0924773994,C16H16O10S1
399.03570178118343,28681884.828329243,C19H12O10
399.02065903992434,4581996.960989337,C15H12O13
398.9995941954438,3984728.903014404,C18H8O11
398.14544177484487,3548029.713669638,C18H25N1O9
398.10916935402867,7341306.7824682,C17H21N1O10
398.0730824071726,5050242.485883763,C16H17N1O11
398.051759282356,3658272.2335408437,C19H13N1O9
397.2264164389478,134069285.50442395,C18H38O7S1
397.2230053435978,3581307.362561337,C21H34O7
397.18661210043996,43737182.14748689,C20H30O8
397.16579780432187,10561911.894642,C23H26O6
397.15061921861184,173495820.8117716,C19H26O9
397.1293681692459,16556824.121110061,C22H22O7
397.11388385324096,262944901.3043626,C18H22O10
397.0925974845768,22793923.936153516,C21H18O8
397.07741881841065,118405634.15247837,C17H18O11
397.05653658374814,19436209.093387395,C20H14O9
397.04140576958645,39281116.074910484,C16H14O12
397.0202446376335,10775222.840990203,C19H10O10
396.1300555547402,6244649.579150761,C18H23N1O9
396.1063258624207,5531602.100764663,C25H19N1O2S1
396.09371884602035,9220846.106667142,C17H19N1O10
396.05125319555464,4866022.962423966,C23H11N1O6
395.2076803425916,12643248.626071863,C21H32O7
395.1710735572516,123425216.1214597,C20H28O8
395.1345501409273,395162639.70051235,C19H24O9
395.11362468019854,9806247.366204713,C22H20O7
395.10959085213426,3830899.696681888,C17H20N2O9
395.0985077103972,185222905.87621567,C18H20O10
395.07736400951615,9327863.54341261,C21H16O8
395.0619850254417,98444279.8701288,C17H16O11
395.04419903766563,3751949.2217554455,C17H16O9S1
395.02534094941933,29930126.545968898,C16H12O12
395.0043882945481,3120477.9429903165,C19H8O10
394.15060860380015,5628288.418751956,C19H25N1O8
394.1449369412808,3261664.0638706246,C26H21N1O3
394.11418392764676,10524387.432862213,C18H21N1O9
394.1086253481417,6706683.814579845,C25H17N1O4
394.0906041912956,7803330.860828736,C25H17N1O2S1
394.07812827222733,9772357.216575338,C17H17N1O10
394.05423299363514,9065975.854369877,C24H13N1O3S1
394.04160724679735,4148546.0578212426,C16H13N1O11
394.03584627633165,4705857.545948171,C23H9N1O6
393.19195853811647,44588217.479769304,C21H30O7
393.15558730413466,236050712.6866031,C20H26O8
393.1341629471593,3222195.922209411,C23H22O6
393.1301708793098,3152431.608994103,C18H22N2O8
393.11882342437116,314765648.338651,C19H22O9
393.0978881838819,5200647.946237939,C22H18O7
393.09393592165026,6184943.581303334,C17H18N2O9
393.08591798721403,5275775.196671546,C15H22O10S1
393.08282384759764,143537337.3651763,C18H18O10
393.0617879353657,6711341.912981126,C21H14O8
393.04644101572137,74604496.92247428,C17H14O11
393.02503317516437,5673980.752160253,C20H10O9
392.1349610214671,7561105.797143013,C19H23N1O8
392.1292953901355,5934305.773929895,C26H19N1O3
392.09851328846537,11595448.019084485,C18H19N1O9
392.0929581793724,7308324.606161244,C25H15N1O4
392.0750303811524,10227945.425974827,C25H15N1O2S1
392.0625403783936,10294748.91971305,C17H15N1O10
392.03861056629836,8960677.66996283,C24H11N1O3S1
391.21245381287997,10274081.445310429,C22H32O6
391.1763869398913,87952507.01579398,C21H28O7
391.13968694366156,232771045.71404216,C20H24O8
391.1145448873109,4942444.709997476,C18H20N2O8
391.1032807535585,212401461.5480972,C19H20O9
391.08818474904257,3525956.3298613694,C15H20O12
391.07044368458213,3616692.019093249,C15H20O10S1
391.0672332059017,107570214.85759914,C18H16O10
391.04605257836556,3198057.677421527,C21H12O8
391.0305744234335,55788322.13284574,C17H12O11
391.02825498038163,3057117.5685499315,C21H12O6S1
390.1557441439329,3621671.7462129495,C20H25N1O7
390.11924815089503,8472111.23592512,C19H21N1O8
390.113689680521,5950599.882960166,C26H17N1O3
390.08322098036757,10642842.425274214,C18H17N1O9
390.0592751355272,14726901.088396698,C25H13N1O2S1
390.04654608227094,7146531.85014073,C17H13N1O10
390.0408879699363,11415263.516528001,C24H9N1O5
389.19708486459376,23941808.145567406,C22H30O6
389.1602919260551,118668520.9219407,C21H26O7
389.1273481133566,5681458.319954696,C17H26O8S1
389.1241942627887,157789353.42551658,C20H22O8
389.1090743630277,14861629.390856536,C16H22O11
389.09109828478796,6765907.816600441,C16H22O9S1
389.0879055740258,97040296.47158474,C19H18O9
389.0724910323534,13283148.58749007,C15H18O12
389.06273615148797,3772060.099405015,C17H14N2O9
389.0511684938505,105684906.31048115,C18H14O10
389.03595014879556,3978594.3260452896,C14H14O13
389.01501949361773,17832435.542755727,C17H10O11
388.14025081407584,3091003.1651330395,C20H23N1O7
388.1037074939689,6822950.380243823,C19H19N1O8
388.0980958453716,4604364.401896677,C26H15N1O3
388.06159877831897,10564965.11883996,C25H11N1O4
388.04361976013877,12216574.629553204,C25H11N1O2S1
388.0311282214989,3966779.1646875655,C17H11N1O10
387.20228511749053,3075211.6621089755,C19H32O8
387.1813838343308,30109980.06497941,C22H28O6
387.16621992933165,15452469.536068762,C18H28O9
387.14498523043767,69429283.96541671,C21H24O7
387.1295149194934,62535955.439033605,C17H24O10
387.1082487907732,104887975.48484957,C20H20O8
387.0930909651122,60934483.33863184,C16H20O11
387.075463745536,5122583.723129379,C16H20O9S1
387.0722571739041,66614051.830846354,C19H16O9
387.0570960441006,30380839.42538295,C15H16O12
387.0357920874932,49481479.26842949,C18H12O10
386.1094510055651,4327897.160895178,C16H21N1O10
386.08824505549444,5473890.101609922,C19H17N1O8
386.07283697414755,3234008.706432478,C15H17N1O11
386.04586501181467,8118708.18270844,C25H9N1O4
385.1865990519654,14874178.980694383,C19H30O8
