,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,18O
327,437,543.1132311721003,543.1140934696256,543.1139012315925,10011762.61544437,21060.701009881843,284639.6999223237,9.345055529504373,-1,0.35395528010073046,0.24928180053098534,0.7017874875868855,0.43028407535334545,33.0,0.41025641025641024,0.05128205128205128,N2 O2,de-protonated,0.0,,C39 H16 O2 N2,39.0,16.0,2.0,,2.0,,,
328,438,543.0768250081774,543.0776873273318,543.0775157222081,7614863.853589991,17082.855855578557,284658.44984915794,7.107771957321388,-1,0.315986426826069,0.5742399723937461,0.0,0.34454398343624765,34.0,0.3157894736842105,0.07894736842105263,N2 O3,de-protonated,0.0,,C38 H12 O3 N2,38.0,12.0,3.0,,2.0,,,
329,440,541.2644178127005,541.2652811935831,541.2654356370878,5722160.073922707,17484.56681677366,228489.35992285877,5.341107824213741,-1,-0.28533782970323973,0.6361502966264305,0.0,0.3816901779758583,7.0,1.5555555555555556,0.4074074074074074,O11,de-protonated,0.0,,C27 H42 O11,27.0,42.0,11.0,,,,,
330,441,541.2435504854209,541.2444138783562,541.2443062689883,7610322.524631578,17970.710567576956,285622.94986082905,7.103533046260048,-1,0.1988184755777965,0.8028363629346265,0.0,0.48170181776077586,12.0,1.2666666666666666,0.3,O9,de-protonated,0.0,,C30 H38 O9,30.0,38.0,9.0,,,,,
331,442,541.2283007652079,541.2291641669487,541.2290501277034,8408951.960174445,18487.830292648272,285630.69991543575,7.8489798481180815,-1,0.2107042208675721,0.7814173153803055,0.0,0.46885038922818323,8.0,1.4615384615384615,0.46153846153846156,O12,de-protonated,0.0,,C26 H38 O12,26.0,38.0,12.0,,,,,
332,443,541.2071830417117,541.208046455643,541.207920759604,10779197.706285793,25776.369280236413,228513.55993665406,10.061385292271629,-1,0.23225092263821862,0.37053158975917405,0.7598924731182773,0.5262759431028154,13.0,1.1724137931034482,0.3448275862068966,O10,de-protonated,0.0,,C29 H34 O10,29.0,34.0,10.0,,,,,
333,447,541.1556358865614,541.1564993302319,541.1562791089349,4247166.4886792535,9718.440759651987,285669.4499349912,3.9643375701428476,-1,0.4069458408130882,0.3985081542352901,0.0,0.23910489254117406,10.0,1.25,0.5833333333333334,O14,de-protonated,0.0,,C24 H30 O14,24.0,30.0,14.0,,,,,
334,449,541.097765220894,541.0986286979236,541.0987642314511,8516927.496416703,19936.40458165657,285699.94990337826,7.949765036577839,-1,-0.2504783535170395,0.7057090384868854,0.0,0.4234254230921312,16.0,0.8461538461538461,0.5,O13,de-protonated,0.0,,C26 H22 O13,26.0,22.0,13.0,,,,,
335,451,540.2636660013317,540.264529955833,540.2643737969743,13572227.275119308,28859.378539595877,286140.69990805304,12.66842037878405,-1,0.2890415625122131,0.6286761454344011,0.9963779117101984,0.77575685194472,8.0,1.6,0.4,13C1 N2 O10,de-protonated,1.0,456.0,C25 H40 O10 N2 13C1,25.0,40.0,10.0,,2.0,1.0,,
336,452,540.2157792980422,540.2166432797662,540.2167548982977,3637739.0782732964,7188.874377552854,228932.9599510487,3.395493380543278,-1,-0.20661804818020585,0.7888553397277852,0.9953703939387988,0.8714613614121907,9.0,1.44,0.48,13C1 O12,de-protonated,1.0,459.0,C25 H36 O12 13C1,25.0,36.0,12.0,,,1.0,,
337,454,539.5037870823575,539.5046514664087,539.5044841382999,4709951.112749053,10091.726216195933,286543.6999163435,4.396304265344113,-1,0.3101514701110125,0.5860144993849731,0.0,0.35160869963098385,1.0,2.0,0.11764705882352941,O4,de-protonated,0.0,,C34 H68 O4,34.0,68.0,4.0,,,,,
338,456,539.2599681710846,539.2608326918655,539.2610189619021,48935173.92201508,101869.72126024522,229338.7598908049,45.67646429628096,-1,-0.3454172099027181,0.5720282053447927,0.9963779117101984,0.7417680878909549,8.0,1.5384615384615385,0.38461538461538464,N2 O10,de-protonated,0.0,,C26 H40 O10 N2,26.0,40.0,10.0,,2.0,,,
339,457,539.2487640325522,539.2496285596034,539.2497855726098,9495855.777256511,19775.45956683744,286679.1998849915,8.86350415477648,-1,-0.2911693441552389,0.624379011096693,0.0,0.3746274066580158,8.0,1.4814814814814814,0.4074074074074074,O11,de-protonated,0.0,,C27 H40 O11,27.0,40.0,11.0,,,,,
340,458,539.2277326431837,539.2285971820019,539.2286562045103,4349308.949891475,11570.733018488849,229352.75991259192,4.05967812191302,-1,-0.10945729200690142,0.93560626435934,0.0,0.561363758615604,13.0,1.2,0.3,O9,de-protonated,0.0,,C30 H36 O9,30.0,36.0,9.0,,,,,
341,459,539.2126181561612,539.2134827034333,539.2134000632254,12502614.797614636,27268.828634867885,286698.44987667905,11.670035940272445,-1,0.15326067171762942,0.8332587602096708,0.9953703939387988,0.898103413701322,9.0,1.3846153846153846,0.46153846153846156,O12,de-protonated,0.0,,C26 H36 O12,26.0,36.0,12.0,,,,,
342,460,539.1915978815533,539.1924624405794,539.192270695126,5000409.50962959,13054.84735082345,286709.94988744543,4.667420346709469,-1,0.355616101818067,0.4953101350906581,0.0,0.2971860810543948,14.0,1.103448275862069,0.3448275862068966,O10,de-protonated,0.0,,C29 H32 O10,29.0,32.0,10.0,,,,,
343,461,539.1764125451997,539.1772771127145,539.1770145538411,7422121.6684568925,16424.38933188978,286717.6999289053,6.927864932741294,-1,0.4869622893528326,0.26783035384294496,0.0,0.16069821230576697,10.0,1.28,0.52,O13,de-protonated,0.0,,C25 H32 O13,25.0,32.0,13.0,,,,,
344,462,539.1552823504846,539.1561469298078,539.1558851857418,5539338.8359319875,13995.77231439701,286728.94987841765,5.170461087308445,-1,0.48547010844801164,0.26999815710711894,0.0,0.16199889426427136,15.0,1.0,0.39285714285714285,O11,de-protonated,0.0,,C28 H28 O11,28.0,28.0,11.0,,,,,
345,464,539.1188375289255,539.1197021286063,539.1194996763575,9109952.93160283,21179.116648967385,229398.7599378371,8.50329949750022,-1,0.3755238846332506,0.456834372410272,0.0,0.2741006234461632,16.0,0.8888888888888888,0.4444444444444444,O12,de-protonated,0.0,,C27 H24 O12,27.0,24.0,12.0,,,,,
346,465,539.1034425039242,539.1043071122009,539.1042435350726,3882031.282882438,8077.314386231024,229405.35993417815,3.6235175861887234,-1,0.11793104785682108,0.9256443604937493,0.0,0.5553866162962495,12.0,1.0434782608695652,0.6521739130434783,O15,de-protonated,0.0,,C23 H24 O15,23.0,24.0,15.0,,,,,
347,466,539.0822435747591,539.0831081948688,539.0831141669731,6514345.944539314,14495.088769516355,229414.3599411047,6.08054015346023,-1,-0.011078262604547874,0.9993184107079421,0.0,0.5995910464247652,17.0,0.7692307692307693,0.5,O13,de-protonated,0.0,,C26 H20 O13,26.0,20.0,13.0,,,,,
348,467,539.0456501158225,539.0465147563488,539.0467286575889,4368909.811560114,7835.788881339504,286787.1999324922,4.077973715581712,-1,-0.3968139101617552,0.4169517026025498,0.0,0.25017102156152987,18.0,0.64,0.56,O14,de-protonated,0.0,,C25 H16 O14,25.0,16.0,14.0,,,,,
349,468,538.2367092502124,538.2375743390021,538.2374903432041,4844227.057095608,9386.75366440358,287218.19988492323,4.52163845517593,-1,0.15605713006451036,0.8734546716190095,0.9780687165046539,0.9153002895732673,9.0,1.4615384615384615,0.4230769230769231,13C1 O11,de-protonated,1.0,473.0,C26 H38 O11 13C1,26.0,38.0,11.0,,,1.0,,
350,469,538.1999924305118,538.2008575395082,538.2011048338197,3437007.9177896357,7287.01898941643,287238.19990842906,3.2081293854833124,-1,-0.4594830989750108,0.3094635076149314,0.9989522397017854,0.5852590004496729,10.0,1.36,0.48,13C1 O12,de-protonated,1.0,475.0,C25 H34 O12 13C1,25.0,34.0,12.0,,,1.0,,
351,470,537.4881071994489,537.4889726978339,537.4888340738219,3904493.1138914647,7709.202572724418,230094.75997891123,3.6444836304444963,-1,0.2579104964610222,0.6910497451677091,0.0,0.41462984710062545,2.0,1.9411764705882353,0.11764705882352941,O4,de-protonated,0.0,,C34 H66 O4,34.0,66.0,4.0,,,,,
352,473,537.2330727120094,537.2339383487872,537.2341355081318,14591472.62131659,29956.112507838865,287755.1999009881,13.619791753062259,-1,-0.36698960757493576,0.6733290634821801,0.9780687165046539,0.7952249246911696,9.0,1.4074074074074074,0.4074074074074074,O11,de-protonated,0.0,,C27 H38 O11,27.0,38.0,11.0,,,,,
353,474,537.2291502791782,537.2300159180799,537.2301127561392,4815244.691303799,10312.97678877717,230205.75993728073,4.494586094057913,-1,-0.18025433987329526,0.834845134390263,0.0,0.5009070806341578,5.0,1.7272727272727273,0.5909090909090909,N2 O13,de-protonated,0.0,,C22 H38 O13 N2,22.0,38.0,13.0,,2.0,,,
354,475,537.1970679128027,537.1979335690712,537.1977499987474,12206785.434845287,27316.05002852747,287774.4498596299,11.393906558411873,-1,0.3417183407240307,0.41608631643780813,0.9989522397017854,0.649232685743399,10.0,1.3076923076923077,0.46153846153846156,O12,de-protonated,0.0,,C26 H34 O12,26.0,34.0,12.0,,,,,
355,481,537.0877810747164,537.0886467900748,537.0885934705946,4208275.866777435,8453.145205763964,287832.6998908288,3.9280367672563696,-1,0.09927501882992192,0.9467190146017108,0.0,0.5680314087610264,13.0,0.9565217391304348,0.6521739130434783,O15,de-protonated,0.0,,C23 H22 O15,23.0,22.0,15.0,,,,,
356,482,537.0665985050365,537.0674642318355,537.0674641024951,5307074.762959287,10091.48204541904,230275.3599306748,4.953664031404378,-1,0.0002408270600112572,0.9999996777907584,0.0,0.599999806674455,18.0,0.6923076923076923,0.5,O13,de-protonated,0.0,,C26 H18 O13,26.0,18.0,13.0,,,,,
357,483,536.2576067070883,536.2584728678103,536.2582257881103,5419641.708429248,11102.67107097729,288278.1999174211,5.058734876230515,-1,0.46074761767168626,0.3074693665348431,0.9953622541408461,0.5826265215772444,9.0,1.4814814814814814,0.37037037037037035,13C1 O10,de-protonated,1.0,486.0,C27 H40 O10 13C1,27.0,40.0,10.0,,,1.0,,
358,484,536.2210238265375,536.2218900067427,536.2218402787261,5551723.74355351,11983.151875087477,288297.9498732977,5.182021254473453,-1,0.09273776799955945,0.9533440630385797,0.9911566234078772,0.9684690871862986,10.0,1.3846153846153846,0.4230769230769231,13C1 O11,de-protonated,1.0,487.0,C26 H36 O11 13C1,26.0,36.0,11.0,,,1.0,,
359,486,535.2538938433182,535.2547605342422,535.254870953038,18233935.250442043,39887.03038335731,288819.1998924047,17.019694131971296,-1,-0.20629199613668067,0.548457473827844,0.9953622541408461,0.7272193859530449,9.0,1.4285714285714286,0.35714285714285715,O10,de-protonated,0.0,,C28 H40 O10,28.0,40.0,10.0,,,,,
360,487,535.2177444624122,535.2186111722631,535.2184854436538,19860215.501050893,45044.33399081483,288838.69985946553,18.53767651251952,-1,0.2349108125456904,0.8446545294357996,0.9911566234078772,0.9032553670246306,10.0,1.3333333333333333,0.4074074074074074,O11,de-protonated,0.0,,C27 H36 O11,27.0,36.0,11.0,,,,,
361,490,535.1239656971887,535.1248324560852,535.1245850567858,3945048.402018892,10161.063687402346,288888.94987770653,3.6823382454731446,-1,0.46232093664043594,0.3049986138990662,0.0,0.18299916833943972,17.0,0.8571428571428571,0.39285714285714285,O11,de-protonated,0.0,,C28 H24 O11,28.0,24.0,11.0,,,,,
362,491,535.1085951596015,535.109461926529,535.1093289155009,6683947.319199658,14460.635019714233,231117.95993928422,6.238847369178293,-1,0.2485679484468078,0.7094567842274094,0.0,0.4256740705364456,13.0,1.0,0.5833333333333334,O14,de-protonated,0.0,,C24 H24 O14,24.0,24.0,14.0,,,,,
363,492,535.087309839148,535.0881766171938,535.0881995474015,4982534.816051704,11487.939597366722,231127.15992493427,4.650735971492606,-1,-0.04285313659567784,0.9898496916680398,0.0,0.5939098150008238,18.0,0.7407407407407407,0.4444444444444444,O12,de-protonated,0.0,,C27 H20 O12,27.0,20.0,12.0,,,,,
364,493,535.0718877163857,535.0727545024845,535.0729434061166,4450502.8846011255,8963.104624381938,288917.4498523692,4.154133311816537,-1,-0.3530427662376525,0.5003537298103973,0.0,0.30021223788623835,14.0,0.8695652173913043,0.6521739130434783,O15,de-protonated,0.0,,C23 H20 O15,23.0,20.0,15.0,,,,,
365,495,534.2783335250683,534.2792007226587,534.2789612330166,5482190.329724198,12560.323174713943,289346.1999182607,5.117118236059039,-1,0.44824831128256043,0.3275028233088175,0.9837109858037159,0.5899860883067769,9.0,1.5,0.32142857142857145,13C1 O9,de-protonated,1.0,499.0,C28 H42 O9 13C1,28.0,42.0,9.0,,,1.0,,
366,496,534.2417492713317,534.2426164877564,534.2425757236323,6268160.510532285,12886.391845732549,289365.9498619329,5.850748793065625,-1,0.07630264977602665,0.9681725352607811,0.9797006995292312,0.9727838009681611,10.0,1.4074074074074074,0.37037037037037035,13C1 O10,de-protonated,1.0,500.0,C27 H38 O10 13C1,27.0,38.0,10.0,,,1.0,,
367,498,533.3108788727271,533.311746564339,533.3119919073287,4373583.463969717,9793.046673993944,289871.4499256442,4.0823361383608905,-1,-0.4600365139691346,0.308589862390228,0.0,0.1851539174341368,8.0,1.5333333333333334,0.26666666666666666,O8,de-protonated,0.0,,C30 H46 O8,30.0,46.0,8.0,,,,,
368,499,533.2747082586664,533.2755759685856,533.2756063979443,15899495.658216968,33041.54628007784,231912.75993200316,14.840710424750366,-1,-0.05706122381273252,0.654788323830363,0.9837109858037159,0.7863573886197042,9.0,1.4482758620689655,0.3103448275862069,O9,de-protonated,0.0,,C29 H42 O9,29.0,42.0,9.0,,,,,
369,500,533.238585909336,533.2394536375264,533.23922088856,23095840.317805573,51525.24951771453,289910.6998784142,21.557833376663552,-1,0.436481333801085,0.6575877472732077,0.9797006995292312,0.786432928175617,10.0,1.3571428571428572,0.35714285714285715,O10,de-protonated,0.0,,C28 H38 O10,28.0,38.0,10.0,,,,,
370,503,533.1657808245969,533.1666485895774,533.1664498697914,11021471.012262508,26736.50766079806,231960.15992583954,10.287525042546612,-1,0.37271622407500943,0.4621973832282169,0.0,0.2773184299369301,12.0,1.1538461538461537,0.46153846153846156,O12,de-protonated,0.0,,C26 H30 O12,26.0,30.0,12.0,,,,,
371,504,533.1291269699899,533.1299947534744,533.1300643604071,7876822.7271207,18318.791059910887,289969.94991004193,7.352286366384036,-1,-0.1305627601048146,0.909642581657072,0.0,0.5457855489942431,13.0,1.04,0.52,O13,de-protonated,0.0,,C25 H26 O13,25.0,26.0,13.0,,,,,
372,505,533.0925890905639,533.093456892482,533.0936788510229,6939555.454309398,13744.126324917968,231991.95993382344,6.47743395059691,-1,-0.41635935619743003,0.3817138771008683,0.0,0.22902832626052097,14.0,0.9166666666666666,0.5833333333333334,O14,de-protonated,0.0,,C24 H22 O14,24.0,22.0,14.0,,,,,
373,506,533.0560367519408,533.0569045722877,533.0566418930159,4093947.4718428785,8091.825022912842,290009.6999269886,3.821321772075162,-1,0.49277928682137473,0.2594831593245007,0.0,0.15568989559470042,6.0,1.4666666666666666,1.1333333333333333,N2 S1 O17,de-protonated,0.0,,C15 H22 O17 S1 N2,15.0,22.0,17.0,1.0,2.0,,,
374,509,531.2957284400236,531.2965971336828,531.2963418428507,7936822.449026326,15856.453396082954,232776.5599033409,7.408290564096229,-1,0.4805055333704194,0.27728827838433856,0.0,0.16637296703060314,9.0,1.4666666666666666,0.26666666666666666,O8,de-protonated,0.0,,C30 H44 O8,30.0,44.0,8.0,,,,,
375,511,531.2440727088056,531.2449414276718,531.2447001921814,4555708.628290156,7823.723129956529,290999.1998859541,4.252333154797248,-1,0.4540948650096806,0.3180433832614932,0.0,0.1908260299568959,6.0,1.6,0.48,O12,de-protonated,0.0,,C25 H40 O12,25.0,40.0,12.0,,,,,
376,512,531.2415775987242,531.2424463188074,531.242198268737,4257969.134367304,8476.583451557843,291000.1999019581,3.974420841960006,-1,0.46692463677804075,0.29783532802719176,0.0,0.17870119681631505,10.0,1.3793103448275863,0.2413793103448276,S1 O7,de-protonated,0.0,,C29 H40 O7 S1,29.0,40.0,7.0,1.0,,,,
377,514,531.2075831071952,531.2084518438534,531.2083146827972,6752998.763530603,13977.702319540746,291019.1998758763,6.30330051358962,-1,0.25820577797437766,0.6904649055563112,0.0,0.41427894333378673,7.0,1.5,0.5416666666666666,O13,de-protonated,0.0,,C24 H36 O13,24.0,36.0,13.0,,,,,
378,515,531.186264763774,531.1871335108212,531.1871853146978,11738684.308852118,25924.808290351855,232824.55993981825,10.956977399795825,-1,-0.09752471064266796,0.4742662273824925,0.7726875136671761,0.593634741896366,12.0,1.1851851851851851,0.4074074074074074,O11,de-protonated,0.0,,C27 H32 O11,27.0,32.0,11.0,,,,,
379,516,531.1554733306649,531.1563420927105,531.1561599677913,4587167.342600414,11092.819572638015,291047.69999214035,4.281696958495776,-1,0.34288394437007136,0.5203969831779658,0.0,0.3122381899067795,22.0,0.75,0.1875,N2 O6,de-protonated,0.0,,C32 H24 O6 N2,32.0,24.0,6.0,,2.0,,,
380,517,531.1496243951722,531.1504931600657,531.1502867409768,9984013.642115539,19961.496692023073,291050.9498774351,9.319154426311552,-1,0.38862652267530146,0.2160585321765373,0.7017874875868855,0.4103501143406766,31.0,0.5128205128205128,0.02564102564102564,N2 O1,de-protonated,0.0,,C39 H20 O1 N2,39.0,20.0,1.0,,2.0,,,
381,518,531.1131939454536,531.1140627280794,531.1139012315924,10119072.517010646,19241.15570931954,232856.5599117847,9.44521940948446,-1,0.30407128598722666,0.2991499820237137,0.7071950365255691,0.46236800382445586,32.0,0.42105263157894735,0.05263157894736842,N2 O2,de-protonated,0.0,,C38 H16 O2 N2,38.0,16.0,2.0,,2.0,,,
382,519,531.0769217656162,531.0777905658852,531.0780287865449,7138650.537465616,16856.997985831713,291090.4498731292,6.663270818610142,-1,-0.44856056330819183,0.32699371530190974,0.0,0.19619622918114585,15.0,0.8333333333333334,0.5833333333333334,O14,de-protonated,0.0,,C24 H20 O14,24.0,20.0,14.0,,,,,
383,522,530.2468347507406,530.2477039515479,530.2476611040606,4550319.135235318,7078.898796708454,291546.4498837018,4.247302560904057,-1,0.08080655594805262,0.964373985110834,0.9700179288624347,0.9666315626114743,11.0,1.3571428571428572,0.32142857142857145,13C1 O9,de-protonated,1.0,528.0,C28 H38 O9 13C1,28.0,38.0,9.0,,,1.0,,
384,524,529.3045337471351,529.3054033951328,529.305192449842,42588701.45843748,89145.92032590917,292065.19991259754,39.75261852939142,-1,0.3985324416898799,0.206898787778092,0.7927089175546819,0.441222839688728,0.0,2.0833333333333335,0.4166666666666667,S1 O10,de-protonated,0.0,,C24 H50 O10 S1,24.0,50.0,10.0,1.0,,,,
385,525,529.279930903375,529.2808005629417,529.2806917783727,9877447.71556618,19338.026515657402,292078.69985252904,9.21968497828243,-1,0.20553285009041336,0.7908179307898857,0.0,0.4744907584739314,10.0,1.4,0.26666666666666666,O8,de-protonated,0.0,,C30 H42 O8,30.0,42.0,8.0,,,,,
386,526,529.264461296638,529.2653309634763,529.2654356370878,3762945.2898227917,6751.285595271695,292087.1998541777,3.5123618126577134,-1,-0.19777148547711323,0.8046904914598305,0.0,0.4828142948758983,6.0,1.6153846153846154,0.4230769230769231,O11,de-protonated,0.0,,C26 H42 O11,26.0,42.0,11.0,,,,,
387,528,529.2432773420073,529.2441470187997,529.2443062689883,17104930.19721899,34875.56538699701,292098.9498278854,15.965872210626014,-1,-0.3009010899963899,0.7845414272990383,0.9700179288624347,0.8587320279243968,11.0,1.3103448275862069,0.3103448275862069,O9,de-protonated,0.0,,C29 H38 O9,29.0,38.0,9.0,,,,,
388,529,529.227942353737,529.2288120377327,529.2290501277034,7748414.314340157,14834.165032013034,292107.4498647868,7.232428975235092,-1,-0.4498807664663948,0.32484604671075595,0.0,0.19490762802645356,7.0,1.52,0.48,O12,de-protonated,0.0,,C25 H38 O12,25.0,38.0,12.0,,,,,
389,531,529.1915119667643,529.1923816678639,529.1921515539824,7767984.658478842,15076.851254711106,292127.9499399542,7.2506960836087355,-1,0.4348399362719084,0.3497710431506126,0.0,0.20986262589036755,26.0,0.7027027027027027,0.05405405405405406,N2 O2,de-protonated,0.0,,C37 H26 O2 N2,37.0,26.0,2.0,,2.0,,,
390,533,529.1551896632867,529.1560593814274,529.1562791089349,3596801.1752739344,6697.873349839127,292147.9498568136,3.357281629877082,-1,-0.41524123612832253,0.3836908052297073,0.0,0.23021448313782436,9.0,1.3043478260869565,0.6086956521739131,O14,de-protonated,0.0,,C23 H30 O14,23.0,30.0,14.0,,,,,
